id,ogc_fid,fid,osm_id,addr:street,network,addr:subward,name,contact:phone,addr:city,shop,addr:municipality,opening_hours,addr:ward,longitude,latitude
mwanza_businesses.2583,2583,2583,8532205664,,,Lumumba,,,Mwanza,clothes,Nyamagana,Mo-Sa 09:00-17:00;Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017138,-2.5215993
mwanza_businesses.2584,2584,2584,8532205821,,,Lumumba,,,Mwanza,clothes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017997,-2.5215136
mwanza_businesses.2585,2585,2585,8532206212,,,Lumumba,,,Mwanza,clothes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017997,-2.5214921
mwanza_businesses.2586,2586,2586,8532206385,,,Lumumba,,,Mwanza,cosmetics,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9018855,-2.5214278
mwanza_businesses.2587,2587,2587,8532206334,,,Lumumba,Lumumba Jeweles,,Mwanza,beauty,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9018855,-2.5214064
mwanza_businesses.2588,2588,2588,8532203796,,,Lumumba,,,Mwanza,clothes,Nyamagana,Mo-Sa 09:00-17:00;Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.901907,-2.5213635
mwanza_businesses.2589,2589,2589,8532205740,,,Lumumba,,,Mwanza,cosmetics,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019284,-2.5213206
mwanza_businesses.2590,2590,2590,8532206162,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017997,-2.5213206
mwanza_businesses.2591,2591,2591,8532206725,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017138,-2.5212992
mwanza_businesses.2592,2592,2592,8532205565,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017353,-2.5212992
mwanza_businesses.2593,2593,2593,8532205991,,,Lumumba,Lumumba Jeweles,,Mwanza,jewelry,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019499,-2.5212778
mwanza_businesses.2594,2594,2594,8532205768,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9016495,-2.5212563
mwanza_businesses.2595,2595,2595,8532206134,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9018211,-2.5212563
mwanza_businesses.2596,2596,2596,8532205913,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017782,-2.5212135
mwanza_businesses.2597,2597,2597,8532198814,,,Makoroboi,Infinix Mobile,,Mwanza,mobile_phone,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019713,-2.5212135
mwanza_businesses.2598,2598,2598,8532205594,,,Makoroboi,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019928,-2.5212135
mwanza_businesses.2599,2599,2599,8532206060,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017138,-2.5212135
mwanza_businesses.2600,2600,2600,8532206306,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017568,-2.5212135
mwanza_businesses.2601,2601,2601,8532206028,,,Makoroboi,Mandara Collection,,Mwanza,cosmetics,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019822,-2.5210638
mwanza_businesses.2602,2602,2602,8532206423,,,Makoroboi,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019922,-2.5210064
mwanza_businesses.2603,2603,2603,8532205634,,,,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.902009,-2.5209784
mwanza_businesses.2604,2604,2604,8532206764,,,Makoroboi,,,Mwanza,beverages,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9014349,-2.5207418
mwanza_businesses.2605,2605,2605,8532206775,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017997,-2.5212349
mwanza_businesses.2606,2606,2606,8532206873,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9018211,-2.5213421
mwanza_businesses.2607,2607,2607,8532206902,,,Lumumba,,,Mwanza,bag,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9018211,-2.5214707
mwanza_businesses.2608,2608,2608,8532198792,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9016709,-2.5212563
mwanza_businesses.2609,2609,2609,8532206953,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9018641,-2.5212563
mwanza_businesses.2610,2610,2610,8532207025,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9016924,-2.5212778
mwanza_businesses.2611,2611,2611,8532207099,,,Makoroboi,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019713,-2.5211706
mwanza_businesses.2612,2612,2612,8532207127,,,Makoroboi,,,Mwanza,cosmetics,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019928,-2.521192
mwanza_businesses.2613,2613,2613,8532207166,,,Makoroboi,,,Mwanza,mobile_phone,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019857,-2.5207484
mwanza_businesses.2614,2614,2614,8532207176,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017782,-2.5213206
mwanza_businesses.2615,2615,2615,8532207197,,,Lumumba,,,Mwanza,mobile_phone,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9017353,-2.5215779
mwanza_businesses.2616,2616,2616,8532207273,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019713,-2.5212349
mwanza_businesses.2617,2617,2617,8532207301,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.901628,-2.5212349
mwanza_businesses.2618,2618,2618,8532207352,,,Lumumba,,,Mwanza,shoes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9018426,-2.5212563
mwanza_businesses.2619,2619,2619,8532205963,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9020625,-2.5209787
mwanza_businesses.2620,2620,2620,8532205586,,,Makoroboi,Nono Supermarket,,Mwanza,supermarket,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9021645,-2.5207204
mwanza_businesses.2621,2621,2621,8532206201,,,,,,Mwanza,bed,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9020259,-2.5207082
mwanza_businesses.2622,2622,2622,4401712091,,,,Nono supermarket,,Mwanza,supermarket,Nyamagana,,Nyamagana,32.9021027,-2.520683
mwanza_businesses.2623,2623,2623,8532206153,,,Makoroboi,Glass House,,Mwanza,electronics,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9022143,-2.5206468
mwanza_businesses.2624,2624,2624,8532206375,,,Makoroboi,,,Mwanza,bed,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9019963,-2.520145
mwanza_businesses.2625,2625,2625,8532206943,,,Makoroboi,Tanfoam Arusha,,Mwanza,bed,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.902379,-2.5202059
mwanza_businesses.2626,2626,2626,8532207117,,,Makoroboi,Shayona Grocery LTD,,Mwanza,convenience,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9021859,-2.5206775
mwanza_businesses.2627,2627,2627,4550271891,,,,,,Mwanza,beverages,Nyamagana,,Nyamagana,32.8995153,-2.5223751
mwanza_businesses.2628,2628,2628,8532205601,,,Capri Point,,,Mwanza,electronics,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8998775,-2.5228807
mwanza_businesses.2629,2629,2629,8532205997,,,Capri Point,,,Mwanza,vacant,Nyamagana,,Nyamagana,32.8998775,-2.5229061
mwanza_businesses.2630,2630,2630,8532205643,,,Capri Point,,,Mwanza,vacant,Nyamagana,,Nyamagana,32.899893,-2.5227612
mwanza_businesses.2631,2631,2631,8532206017,,,Capri Point,Bata Shop,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8999029,-2.5229061
mwanza_businesses.2632,2632,2632,8532206979,,,Capri Point,R.D Hardware,,Mwanza,hardware,Nyamagana,Mo-Sa 09:00-17:00,Nyamagana,32.899987,-2.5231577
mwanza_businesses.2633,2633,2633,8532207379,,,Capri Point,Curtains and More Shop,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.899987,-2.5231886
mwanza_businesses.2634,2634,2634,8532205847,,,Capri Point,,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.900052,-2.5233128
mwanza_businesses.2635,2635,2635,8532206239,,,Capri Point,,,Mwanza,vacant,Nyamagana,,Nyamagana,32.900052,-2.5233238
mwanza_businesses.2636,2636,2636,8532207106,Rumumba Road,,Makoroboi,,,Mwanza,electronics,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.9002547,-2.5221996
mwanza_businesses.2637,2637,2637,4546573490,Karuta Street,,,ACTT,,Mwanza,computer,Nyamagana,,Nyamagana,32.9006001,-2.5221209
mwanza_businesses.2638,2638,2638,4401712090,,,,,,Mwanza,furniture,Nyamagana,,Nyamagana,32.8999354,-2.5221388
mwanza_businesses.2639,2639,2639,8532226993,,,,,,Mwanza,butcher,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00;Mo-Sa 09:00-20:00;Mo-Su 09:00-21:00,Nyamagana,32.8961177,-2.5201657
mwanza_businesses.2640,2640,2640,8532227047,,,Kamanga,,,Mwanza,wholesale,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.8965017,-2.5200605
mwanza_businesses.2641,2641,2641,8532226728,,,Kamanga,,,Mwanza,books,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8965855,-2.5201845
mwanza_businesses.2642,2642,2642,8532226861,,,Kamanga,,,Mwanza,hairdresser,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8966284,-2.5201416
mwanza_businesses.2643,2643,2643,8532226914,,,Kamanga,,,Mwanza,convenience,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8968215,-2.5197772
mwanza_businesses.2644,2644,2644,8532226783,,,Kamanga,,,Mwanza,vacant,Nyamagana,,Nyamagana,32.896843,-2.5197557
mwanza_businesses.2645,2645,2645,2362871065,,,,Precision Air,,Mwanza,travel_agency,Nyamagana,,Nyamagana,32.8983629,-2.5185966
mwanza_businesses.2646,2646,2646,4547748390,,,,Elite computers,,Mwanza,computer,Nyamagana,,Nyamagana,32.8984771,-2.5189516
mwanza_businesses.2647,2647,2647,2450531552,,,,Kuku Poa,,Mwanza,butcher,Nyamagana,,Nyamagana,32.8986858,-2.5196116
mwanza_businesses.2648,2648,2648,2362873233,,,,Air Tanzania,,Mwanza,travel_agency,Nyamagana,,Nyamagana,32.8987037,-2.5187788
mwanza_businesses.2649,2649,2649,4547748489,,,,Fastjet,,Mwanza,ticket,Nyamagana,,Nyamagana,32.8987962,-2.5190337
mwanza_businesses.2650,2650,2650,8532215208,,,Nyamagana Magharibi,The Coffe Shop,,Mwanza,mobile_phone,Nyamagana,Mo-Sa 09:00-17:00,Nyamagana,32.8988921,-2.5189943
mwanza_businesses.2651,2651,2651,8532227033,,,Nyamagana magharibi,Home house center,,Mwanza,furniture,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8991407,-2.5194391
mwanza_businesses.2652,2652,2652,2360718166,,,,,,Mwanza,convenience,Nyamagana,,Nyamagana,32.8993272,-2.5196786
mwanza_businesses.2653,2653,2653,2449358364,,,,Royal Oven Bakery,,Mwanza,bakery,Nyamagana,,Nyamagana,32.899396,-2.5192499
mwanza_businesses.2654,2654,2654,8532226944,,,Nyamagana magharibi,,,Mwanza,agrarian,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8994314,-2.5192407
mwanza_businesses.2655,2655,2655,8532227087,,,Kamanga,,,Mwanza,beverages,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8964353,-2.5185553
mwanza_businesses.2656,2656,2656,8532227102,,,Kamanga,,,Mwanza,gas,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.8956361,-2.5195823
mwanza_businesses.2657,2657,2657,8532227143,Regional Drive,,Capri Point,,,Mwanza,travel_agency,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8984051,-2.5188009
mwanza_businesses.2658,2658,2658,8532227220,,,Kamanga,,,Mwanza,convenience,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.896376,-2.5186466
mwanza_businesses.2659,2659,2659,8532227271,,,Nyamagana Magharibi,JBL Phone and Accesories,,Mwanza,mobile_phone,Nyamagana,Mo-Sa 09:00-17:00,Nyamagana,32.8988425,-2.5189943
mwanza_businesses.2660,2660,2660,8532227458,Regional Drive,,Capri Point,,,Mwanza,electronics,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8983381,-2.5185999
mwanza_businesses.2661,2661,2661,8532227514,,,Nyamagana Magharibi,,,Mwanza,stationery,Nyamagana,Mo-Fr 09:00-17:00,Nyamagana,32.8988177,-2.5190315
mwanza_businesses.2662,2662,2662,8532227559,,,Nyamagana magharibi,Sumsung,,Mwanza,wholesale,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8994723,-2.5195831
mwanza_businesses.2663,2663,2663,8532227588,,,Nyamagana magharibi,,,Mwanza,beauty,Nyamagana,Mo-Sa 09:00-17:00;Mo-Sa 08:00-18:00,Nyamagana,32.8992735,-2.5192998
mwanza_businesses.2664,2664,2664,8532227648,,,Nyamagana magharibi,,,Mwanza,beverages,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8989244,-2.518641
mwanza_businesses.2665,2665,2665,8532228548,,,Capri Point,,,Mwanza,copyshop,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.8984102,-2.5191532
mwanza_businesses.2666,2666,2666,8532228569,,,Nyamagana magharibi,,,Mwanza,beverages,Nyamagana,Mo-Sa 09:00-17:00,Nyamagana,32.8993478,-2.5195514
mwanza_businesses.2667,2667,2667,8532228684,,,Nyamagana Magharibi,J.J.M Phone,,Mwanza,mobile_phone,Nyamagana,Mo-Sa 09:00-17:00,Nyamagana,32.8989914,-2.5189571
mwanza_businesses.2668,2668,2668,8532228737,,,Capri Point,,,Mwanza,copyshop,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.8978449,-2.519436
mwanza_businesses.2669,2669,2669,8532228812,,,Capri Point,Ndege Insurance Bookers,,Mwanza,travel_agency,Nyamagana,Mo-Su 09:00-21:00;Mo-Fr 09:00-17:00,Nyamagana,32.8981542,-2.5193032
mwanza_businesses.2670,2670,2670,8532228923,,,Kamanga,,,Mwanza,butcher,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8964217,-2.5185918
mwanza_businesses.2671,2671,2671,8532229021,,,Nyamagana Magharibi,,,Mwanza,convenience,Nyamagana,Mo-Fr 09:00-17:00,Nyamagana,32.8993922,-2.5191947
mwanza_businesses.2672,2672,2672,8532229098,Regional Drive,,Capri Point,Bhatt,,Mwanza,electronics,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8983045,-2.5185162
mwanza_businesses.2673,2673,2673,8532229111,,,Kamanga,,,Mwanza,convenience,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8964689,-2.5184865
mwanza_businesses.2674,2674,2674,8532229165,,,Nyamagana magharibi,Vodacom,,Mwanza,mobile_phone,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8990749,-2.5193235
mwanza_businesses.2675,2675,2675,8575522680,,,,,,Mwanza,hairdresser,Nyamagana,,Nyamagana,32.8980439,-2.5193391
mwanza_businesses.2676,2676,2676,8575522681,,,,,,Mwanza,convenience,Nyamagana,,Nyamagana,32.8980768,-2.5193237
mwanza_businesses.2677,2677,2677,2016376055,,,,Vodacom,,Mwanza,convenience,Nyamagana,,Nyamagana,32.8990178,-2.5195251
mwanza_businesses.2678,2678,2678,4402490892,,,,,,Mwanza,mobile_phone,Nyamagana,,Nyamagana,32.8988862,-2.5189442
mwanza_businesses.2679,2679,2679,4406743001,,,,Winnie Supermarket,,Mwanza,supermarket,Nyamagana,,Nyamagana,32.8993287,-2.5198046
mwanza_businesses.2680,2680,2680,8532206356,,,Makoroboi,Protas,,Mwanza,supermarket,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.8997827,-2.5199487
mwanza_businesses.2681,2681,2681,8532203787,,,Makoroboi,,,Mwanza,convenience,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9001993,-2.5197191
mwanza_businesses.2682,2682,2682,8532205628,,,Makoroboi,,,Mwanza,convenience,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9001689,-2.5197129
mwanza_businesses.2683,2683,2683,8532205730,,,Makoroboi,,,Mwanza,convenience,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9002118,-2.5197129
mwanza_businesses.2684,2684,2684,8532198805,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9002397,-2.5196993
mwanza_businesses.2685,2685,2685,8532206938,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9003368,-2.5196799
mwanza_businesses.2686,2686,2686,8532207337,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9003228,-2.5196786
mwanza_businesses.2687,2687,2687,8532206418,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.900126,-2.51967
mwanza_businesses.2688,2688,2688,8532206862,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.900362,-2.51967
mwanza_businesses.2689,2689,2689,8532205954,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9004049,-2.5196486
mwanza_businesses.2690,2690,2690,8532207385,,,Makoroboi,Alpha Com Shop,,Mwanza,mobile_phone,Nyamagana,Mo-Sa 09:00-17:00;Mo-Su 09:00-21:00,Nyamagana,32.9000616,-2.5196271
mwanza_businesses.2691,2691,2691,8532206295,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9004033,-2.5196155
mwanza_businesses.2692,2692,2692,8532206074,,,Makoroboi,,,Mwanza,electronics,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.8999972,-2.5195843
mwanza_businesses.2693,2693,2693,8532226867,,,Nyamagana Magharibi,JJJ city Saloon,,Mwanza,hairdresser,Nyamagana,Mo-Sa 09:00-20:00,Nyamagana,32.8997953,-2.5192712
mwanza_businesses.2694,2694,2694,8532228514,,,Nyamagana Magharibi,,,Mwanza,electronics,Nyamagana,Mo-Fr 09:00-17:00,Nyamagana,32.8998749,-2.5192235
mwanza_businesses.2695,2695,2695,8532206759,,,Makoroboi,,,Mwanza,stationery,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9001904,-2.5191984
mwanza_businesses.2696,2696,2696,8532228943,,,Nyamagana magharibi,JSA,,Mwanza,beauty,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.8995855,-2.5195378
mwanza_businesses.2697,2697,2697,8532228996,,,Nyamagana Magharibi,,,Mwanza,bag,Nyamagana,,Nyamagana,32.8997315,-2.5192087
mwanza_businesses.2698,2698,2698,8532229077,,,Nyamagana magharibi,,,Mwanza,electronics,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.899652,-2.5193556
mwanza_businesses.2699,2699,2699,1968157109,,,,Tigo,,Mwanza,mobile_phone,Nyamagana,,Nyamagana,32.8997668,-2.5199725
mwanza_businesses.2700,2700,2700,4402489398,,,,,,Mwanza,electronics,Nyamagana,,Nyamagana,32.9001103,-2.5195634
mwanza_businesses.2701,2701,2701,4402490693,,,,,,Mwanza,clothes,Nyamagana,,Nyamagana,32.9003789,-2.519509
mwanza_businesses.2702,2702,2702,8532206325,Pramukh Swami Street,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.9017138,-2.5196914
mwanza_businesses.2703,2703,2703,8532206835,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9010916,-2.5196914
mwanza_businesses.2704,2704,2704,8532203743,Pramukh Swami Street,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.9016978,-2.519672
mwanza_businesses.2705,2705,2705,8532206268,,,Makoroboi,,,Mwanza,bag,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9010916,-2.51967
mwanza_businesses.2706,2706,2706,8532205877,,,Makoroboi,,,Mwanza,beauty,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9010916,-2.5196486
mwanza_businesses.2707,2707,2707,8532198783,Pramukh Swami Street,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.9017138,-2.5195628
mwanza_businesses.2708,2708,2708,8532205683,Pramukh Swami Street,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.9017353,-2.5195628
mwanza_businesses.2709,2709,2709,4547704190,,,,Mwanza fashion,,Mwanza,clothes,Nyamagana,,Nyamagana,32.9017226,-2.5195538
mwanza_businesses.2710,2710,2710,8532206273,Pramukh Swami Street,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.9017353,-2.5195414
mwanza_businesses.2711,2711,2711,8532206046,,,Makoroboi,,,Mwanza,bag,Nyamagana,Mo-Fr 09:00-17:00,Nyamagana,32.9010701,-2.5194985
mwanza_businesses.2712,2712,2712,8532205755,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9010701,-2.5194771
mwanza_businesses.2713,2713,2713,8532206217,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9010617,-2.5194587
mwanza_businesses.2714,2714,2714,8532205678,,,Makoroboi,,,Mwanza,beauty,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9016733,-2.5193989
mwanza_businesses.2715,2715,2715,8532206817,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9016951,-2.5193989
mwanza_businesses.2716,2716,2716,8532198759,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9012203,-2.5193699
mwanza_businesses.2717,2717,2717,5246950554,,,,Makoroboi,,Mwanza,clothes,Nyamagana,,Nyamagana,32.9015866,-2.519351
mwanza_businesses.2718,2718,2718,8532206052,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9012203,-2.5193484
mwanza_businesses.2719,2719,2719,8532205656,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9012203,-2.519327
mwanza_businesses.2720,2720,2720,8532206992,,,Makoroboi,,,Mwanza,beauty,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9016297,-2.5193662
mwanza_businesses.2721,2721,2721,8532207010,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9010701,-2.5195199
mwanza_businesses.2722,2722,2722,8532207067,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.901202,-2.5193837
mwanza_businesses.2723,2723,2723,8532207112,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9010842,-2.5194587
mwanza_businesses.2724,2724,2724,8532207139,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9017169,-2.5194206
mwanza_businesses.2725,2725,2725,8532207189,,,Makoroboi,,,Mwanza,convenience,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9013062,-2.5193056
mwanza_businesses.2726,2726,2726,8532207211,Pramukh Swami Street,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.9017313,-2.5196545
mwanza_businesses.2727,2727,2727,8532207240,Pramukh Swami Street,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.9017138,-2.5195414
mwanza_businesses.2728,2728,2728,8532207292,,,Makoroboi,,,Mwanza,bag,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9013276,-2.5192841
mwanza_businesses.2729,2729,2729,8532207314,Pramukh Swami Street,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Sa 08:00-18:00,Nyamagana,32.9017138,-2.5195843
mwanza_businesses.2730,2730,2730,8532205580,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Su 09:00-21:00,Nyamagana,32.9008341,-2.51967
mwanza_businesses.2731,2731,2731,8532207090,,,Makoroboi,,,Mwanza,convenience,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9004264,-2.5196271
mwanza_businesses.2732,2732,2732,8532205557,,,Makoroboi,,,Mwanza,clothes,Nyamagana,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Nyamagana,32.9004368,-2.5196155
